# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,   HH,    T, T10N,   TD
  260,20220222,    7,   48,     ,   32
  260,20220222,    8,   57,     ,   39
  260,20220222,    9,   66,     ,   47
  260,20220222,   10,   68,     ,   45
  260,20220222,   11,   72,     ,   53
  260,20220222,   12,   83,   24,   70
  260,20220222,   13,   92,     ,   78
  260,20220222,   14,  100,     ,   80
  260,20220222,   15,  101,     ,   84
  260,20220222,   16,   97,     ,   88
  260,20220222,   17,  100,     ,   88
  260,20220222,   18,   82,   69,   34
  260,20220222,   19,   74,     ,   45
  260,20220222,   20,   76,     ,   48
  260,20220222,   21,   76,     ,   38
  260,20220222,   22,   76,     ,   38
  260,20220222,   23,   72,     ,   30
  260,20220222,   24,   67,   50,   30
  260,20220223,    1,   63,     ,   27
  260,20220223,    2,   62,     ,   27
  260,20220223,    3,   61,     ,   27
  260,20220223,    4,   57,     ,   26
  260,20220223,    5,   45,     ,   24
  260,20220223,    6,   48,   26,   26
  260,20220223,    7,   47,     ,   26
  260,20220223,    8,   57,     ,   35
  260,20220223,    9,   80,     ,   43
  260,20220223,   10,   82,     ,   47
  260,20220223,   11,   98,     ,   45
  260,20220223,   12,  101,   23,   31
  260,20220223,   13,  108,     ,   27
  260,20220223,   14,  113,     ,   32
  260,20220223,   15,  104,     ,   19
  260,20220223,   16,  103,     ,   23
  260,20220223,   17,   97,     ,   25
  260,20220223,   18,   93,   78,   23
  260,20220223,   19,   93,     ,   24
  260,20220223,   20,   91,     ,   25
  260,20220223,   21,   82,     ,   40
  260,20220223,   22,   76,     ,   33
  260,20220223,   23,   75,     ,   33
  260,20220223,   24,   75,   62,   25
  260,20220224,    1,   77,     ,   18
  260,20220224,    2,   77,     ,   22
  260,20220224,    3,   77,     ,   26
  260,20220224,    4,   77,     ,   25
  260,20220224,    5,   76,     ,   27
  260,20220224,    6,   75,   67,   29
  260,20220224,    7,   74,     ,   31
  260,20220224,    8,   76,     ,   32
  260,20220224,    9,   78,     ,   33
  260,20220224,   10,   91,     ,   41
  260,20220224,   11,   97,     ,   40
  260,20220224,   12,   99,   67,   38
  260,20220224,   13,   87,     ,   50
  260,20220224,   14,   43,     ,   23
  260,20220224,   15,   45,     ,   28
  260,20220224,   16,   48,     ,   24
  260,20220224,   17,   46,     ,    7
  260,20220224,   18,   38,   30,    0
  260,20220224,   19,   30,     ,    1
  260,20220224,   20,   28,     ,   -3
  260,20220224,   21,   37,     ,   -6
  260,20220224,   22,   43,     ,   -7
  260,20220224,   23,   41,     ,   -8
  260,20220224,   24,   38,   12,  -11
  260,20220225,    1,   35,     ,   -7
  260,20220225,    2,   41,     ,   -3
  260,20220225,    3,   36,     ,   -1
  260,20220225,    4,   31,     ,    4
  260,20220225,    5,   36,     ,    7
  260,20220225,    6,   35,   19,   22
  260,20220225,    7,   48,     ,   23
  260,20220225,    8,   56,     ,   22
  260,20220225,    9,   64,     ,   21
  260,20220225,   10,   68,     ,   28
  260,20220225,   11,   64,     ,   29
  260,20220225,   12,   55,   31,   26
  260,20220225,   13,   79,     ,   20
  260,20220225,   14,   55,     ,   20
  260,20220225,   15,   76,     ,   23
  260,20220225,   16,   73,     ,   19
  260,20220225,   17,   65,     ,   21
  260,20220225,   18,   60,   43,   23
  260,20220225,   19,   54,     ,   23
  260,20220225,   20,   48,     ,   22
  260,20220225,   21,   25,     ,   10
  260,20220225,   22,   19,     ,   10
  260,20220225,   23,   11,     ,    4
  260,20220225,   24,   -7,  -45,  -10
  260,20220226,    1,  -11,     ,  -14
  260,20220226,    2,  -18,     ,  -20
  260,20220226,    3,  -19,     ,  -23
  260,20220226,    4,  -26,     ,  -29
  260,20220226,    5,  -24,     ,  -27
  260,20220226,    6,  -25,  -62,  -26
  260,20220226,    7,  -24,     ,  -26
  260,20220226,    8,   -9,     ,  -11
  260,20220226,    9,   13,     ,   13
  260,20220226,   10,   49,     ,   37
  260,20220226,   11,   71,     ,   37
  260,20220226,   12,   73,  -61,   26
  260,20220226,   13,   80,     ,   21
  260,20220226,   14,   83,     ,   16
  260,20220226,   15,   81,     ,   19
  260,20220226,   16,   67,     ,   19
  260,20220226,   17,   54,     ,   12
  260,20220226,   18,   38,    8,    3
  260,20220226,   19,   25,     ,    4
  260,20220226,   20,   14,     ,    3
  260,20220226,   21,    2,     ,   -6
  260,20220226,   22,    3,     ,   -9
  260,20220226,   23,   13,     ,   -8
  260,20220226,   24,    7,  -51,  -13
  260,20220227,    1,    2,     ,  -16
  260,20220227,    2,    2,     ,  -18
  260,20220227,    3,   -4,     ,  -21
  260,20220227,    4,  -13,     ,  -19
  260,20220227,    5,   -8,     ,  -20
  260,20220227,    6,  -20,  -67,  -25
  260,20220227,    7,   -5,     ,  -22
  260,20220227,    8,   32,     ,  -10
  260,20220227,    9,   54,     ,  -12
  260,20220227,   10,   62,     ,  -10
  260,20220227,   11,   72,     ,  -15
  260,20220227,   12,   79,  -67,   -7
  260,20220227,   13,   86,     ,   -7
  260,20220227,   14,   86,     ,  -13
  260,20220227,   15,   90,     ,  -17
  260,20220227,   16,   87,     ,  -20
  260,20220227,   17,   75,     ,  -13
  260,20220227,   18,   63,   36,  -14
  260,20220227,   19,   47,     ,  -18
  260,20220227,   20,   55,     ,  -19
  260,20220227,   21,   53,     ,  -18
  260,20220227,   22,   45,     ,  -18
  260,20220227,   23,   40,     ,  -19
  260,20220227,   24,   34,    4,  -22
  260,20220228,    1,   27,     ,  -24
  260,20220228,    2,   23,     ,  -26
  260,20220228,    3,   12,     ,  -29
  260,20220228,    4,   10,     ,  -30
  260,20220228,    5,    8,     ,  -32
  260,20220228,    6,    8,  -23,  -33
  260,20220228,    7,    5,     ,  -32
  260,20220228,    8,   21,     ,  -25
  260,20220228,    9,   40,     ,  -20
  260,20220228,   10,   63,     ,  -18
  260,20220228,   11,   75,     ,  -13
  260,20220228,   12,   80,  -17,  -17
  260,20220228,   13,   91,     ,  -22
  260,20220228,   14,   91,     ,  -17
  260,20220228,   15,   91,     ,  -18
  260,20220228,   16,   91,     ,  -10
  260,20220228,   17,   79,     ,  -12
  260,20220228,   18,   61,   13,  -14
  260,20220228,   19,   56,     ,  -18
  260,20220228,   20,   40,     ,  -19
  260,20220228,   21,   13,     ,  -20
  260,20220228,   22,   37,     ,  -26
  260,20220228,   23,   31,     ,  -24
  260,20220228,   24,   22,  -48,  -24
  260,20220301,    1,   24,     ,  -23
  260,20220301,    2,   23,     ,  -21
  260,20220301,    3,   24,     ,  -22
  260,20220301,    4,   23,     ,  -20
  260,20220301,    5,   24,     ,  -19
  260,20220301,    6,   26,  -14,  -21
  260,20220301,    7,   29,     ,  -20
  260,20220301,    8,   39,     ,  -16
  260,20220301,    9,   49,     ,  -17
  260,20220301,   10,   53,     ,   -9
  260,20220301,   11,   55,     ,   -6
  260,20220301,   12,   62,   14,   14
  260,20220301,   13,   76,     ,   10
  260,20220301,   14,   79,     ,    7
  260,20220301,   15,   82,     ,   14
  260,20220301,   16,   83,     ,   12
  260,20220301,   17,   79,     ,   20
  260,20220301,   18,   71,   60,   33
  260,20220301,   19,   67,     ,   23
  260,20220301,   20,   65,     ,   25
  260,20220301,   21,   64,     ,   24
  260,20220301,   22,   60,     ,   25
  260,20220301,   23,   48,     ,   20
  260,20220301,   24,   50,   22,   19
  260,20220302,    1,   44,     ,   16
  260,20220302,    2,   40,     ,   19
  260,20220302,    3,   38,     ,   18
  260,20220302,    4,   31,     ,   14
  260,20220302,    5,   21,     ,    9
  260,20220302,    6,   18,   -7,    9
  260,20220302,    7,   21,     ,    7
  260,20220302,    8,   47,     ,    9
  260,20220302,    9,   67,     ,    7
  260,20220302,   10,   87,     ,   -1
  260,20220302,   11,   93,     ,  -18
  260,20220302,   12,  107,  -14,   -3
  260,20220302,   13,  111,     ,  -44
  260,20220302,   14,  112,     ,  -34
  260,20220302,   15,  108,     ,  -31
  260,20220302,   16,  105,     ,  -35
  260,20220302,   17,   87,     ,  -33
  260,20220302,   18,   68,   -9,  -34
  260,20220302,   19,   28,     ,  -10
  260,20220302,   20,   17,     ,  -18
  260,20220302,   21,   25,     ,  -30
  260,20220302,   22,   28,     ,  -31
  260,20220302,   23,   22,     ,  -33
  260,20220302,   24,   22,  -44,  -36
  260,20220303,    1,   16,     ,  -36
  260,20220303,    2,    9,     ,  -40
  260,20220303,    3,    1,     ,  -38
  260,20220303,    4,  -15,     ,  -42
  260,20220303,    5,  -23,     ,  -42
  260,20220303,    6,  -21,  -74,  -42
  260,20220303,    7,   -9,     ,  -39
  260,20220303,    8,   26,     ,  -25
  260,20220303,    9,   64,     ,  -29
  260,20220303,   10,   80,     ,  -37
  260,20220303,   11,   97,     ,  -35
  260,20220303,   12,  108,  -74,  -46
  260,20220303,   13,  115,     ,  -44
  260,20220303,   14,  115,     ,  -34
  260,20220303,   15,  116,     ,  -29
  260,20220303,   16,  109,     ,  -41
  260,20220303,   17,   94,     ,  -41
  260,20220303,   18,   69,   24,  -35
  260,20220303,   19,   63,     ,  -31
  260,20220303,   20,   52,     ,  -30
  260,20220303,   21,   44,     ,  -28
  260,20220303,   22,   43,     ,  -30
  260,20220303,   23,   33,     ,  -32
  260,20220303,   24,   25,   -7,  -33
  260,20220304,    1,   16,     ,  -34
  260,20220304,    2,    7,     ,  -34
  260,20220304,    3,   -1,     ,  -35
  260,20220304,    4,   -2,     ,  -36
  260,20220304,    5,   -4,     ,  -36
  260,20220304,    6,   -7,  -48,  -37
  260,20220304,    7,   -1,     ,  -30
  260,20220304,    8,   22,     ,  -23
  260,20220304,    9,   46,     ,  -14
  260,20220304,   10,   69,     ,   -5
  260,20220304,   11,   83,     ,  -21
  260,20220304,   12,   96,  -46,  -14
  260,20220304,   13,  105,     ,  -42
  260,20220304,   14,  107,     ,  -52
  260,20220304,   15,  102,     ,  -35
  260,20220304,   16,   97,     ,  -26
  260,20220304,   17,   82,     ,  -34
  260,20220304,   18,   57,    9,  -27
  260,20220304,   19,   54,     ,  -26
  260,20220304,   20,   33,     ,  -27
  260,20220304,   21,   23,     ,  -28
  260,20220304,   22,   17,     ,  -28
  260,20220304,   23,    6,     ,  -27
  260,20220304,   24,    2,  -49,  -26
  260,20220305,    1,   -4,     ,  -29
  260,20220305,    2,  -12,     ,  -35
  260,20220305,    3,  -21,     ,  -36
  260,20220305,    4,  -26,     ,  -41
  260,20220305,    5,  -29,     ,  -44
  260,20220305,    6,  -24,  -80,  -42
  260,20220305,    7,  -21,     ,  -37
  260,20220305,    8,    0,     ,  -28
  260,20220305,    9,   20,     ,  -22
  260,20220305,   10,   39,     ,  -19
  260,20220305,   11,   58,     ,  -15
  260,20220305,   12,   71,  -60,  -17
  260,20220305,   13,   78,     ,  -16
  260,20220305,   14,   85,     ,  -13
  260,20220305,   15,   83,     ,  -10
  260,20220305,   16,   79,     ,   -9
  260,20220305,   17,   63,     ,   -4
  260,20220305,   18,   50,   30,   -5
  260,20220305,   19,   37,     ,   -8
  260,20220305,   20,   30,     ,   -8
  260,20220305,   21,   23,     ,  -13
  260,20220305,   22,   20,     ,  -16
  260,20220305,   23,   18,     ,  -19
  260,20220305,   24,    9,   -4,  -21
  260,20220306,    1,    4,     ,  -22
  260,20220306,    2,    6,     ,  -24
  260,20220306,    3,    4,     ,  -27
  260,20220306,    4,   -6,     ,  -29
  260,20220306,    5,   -9,     ,  -30
  260,20220306,    6,  -12,  -29,  -32
  260,20220306,    7,   -4,     ,  -27
  260,20220306,    8,   11,     ,  -20
  260,20220306,    9,   27,     ,  -28
  260,20220306,   10,   34,     ,  -32
  260,20220306,   11,   52,     ,  -24
  260,20220306,   12,   52,  -30,  -35
  260,20220306,   13,   58,     ,  -34
  260,20220306,   14,   61,     ,  -48
  260,20220306,   15,   63,     ,  -33
  260,20220306,   16,   56,     ,  -31
  260,20220306,   17,   50,     ,  -27
  260,20220306,   18,   40,   22,  -24
  260,20220306,   19,   37,     ,  -20
  260,20220306,   20,   29,     ,  -19
  260,20220306,   21,   18,     ,  -20
  260,20220306,   22,    0,     ,  -20
  260,20220306,   23,   12,     ,  -22
  260,20220306,   24,  -18,  -57,  -32
  260,20220307,    1,  -26,     ,  -33
  260,20220307,    2,  -22,     ,  -26
  260,20220307,    3,  -28,     ,  -31
  260,20220307,    4,  -31,     ,  -37
  260,20220307,    5,  -41,     ,  -48
  260,20220307,    6,  -38,  -84,  -43
  260,20220307,    7,  -23,     ,  -34
  260,20220307,    8,   13,     ,  -30
  260,20220307,    9,   37,     ,  -30
  260,20220307,   10,   50,     ,  -30
  260,20220307,   11,   60,     ,  -20
  260,20220307,   12,   69,  -84,  -18
  260,20220307,   13,   70,     ,  -22
  260,20220307,   14,   73,     ,  -18
  260,20220307,   15,   75,     ,  -26
  260,20220307,   16,   71,     ,  -28
  260,20220307,   17,   62,     ,  -25
  260,20220307,   18,   49,   22,  -24
  260,20220307,   19,   38,     ,  -22
  260,20220307,   20,   31,     ,  -23
  260,20220307,   21,   25,     ,  -22
  260,20220307,   22,   21,     ,  -24
  260,20220307,   23,   12,     ,  -27
  260,20220307,   24,    7,  -19,  -30
  260,20220308,    1,    3,     ,  -35
  260,20220308,    2,   -5,     ,  -42
  260,20220308,    3,   20,     ,  -51
  260,20220308,    4,    6,     ,  -53
  260,20220308,    5,   -6,     ,  -56
  260,20220308,    6,    7,  -54,  -55
  260,20220308,    7,   16,     ,  -53
  260,20220308,    8,   37,     ,  -52
  260,20220308,    9,   50,     ,  -41
  260,20220308,   10,   60,     ,  -47
  260,20220308,   11,   77,     ,  -39
  260,20220308,   12,   87,  -20,  -52
  260,20220308,   13,   95,     ,  -47
  260,20220308,   14,   97,     ,  -47
  260,20220308,   15,  101,     ,  -43
  260,20220308,   16,   96,     ,  -54
  260,20220308,   17,   88,     ,  -52
  260,20220308,   18,   69,   43,  -45
  260,20220308,   19,   64,     ,  -49
  260,20220308,   20,   58,     ,  -49
  260,20220308,   21,   51,     ,  -48
  260,20220308,   22,   41,     ,  -47
  260,20220308,   23,   35,     ,  -48
  260,20220308,   24,   27,  -13,  -48
  260,20220309,    1,   24,     ,  -49
  260,20220309,    2,   19,     ,  -50
  260,20220309,    3,    5,     ,  -51
  260,20220309,    4,    6,     ,  -52
  260,20220309,    5,    7,     ,  -54
  260,20220309,    6,    0,  -48,  -56
  260,20220309,    7,   14,     ,  -52
  260,20220309,    8,   35,     ,  -39
  260,20220309,    9,   58,     ,  -39
  260,20220309,   10,   76,     ,  -23
  260,20220309,   11,   93,     ,  -16
  260,20220309,   12,  115,  -32,  -10
  260,20220309,   13,  127,     ,  -10
  260,20220309,   14,  131,     ,  -11
  260,20220309,   15,  130,     ,  -17
  260,20220309,   16,  128,     ,  -21
  260,20220309,   17,  114,     ,  -20
  260,20220309,   18,   73,   19,  -13
  260,20220309,   19,   66,     ,  -20
  260,20220309,   20,   42,     ,  -18
  260,20220309,   21,   49,     ,  -24
  260,20220309,   22,   55,     ,  -32
  260,20220309,   23,   66,     ,  -39
  260,20220309,   24,   23,  -25,  -29
  260,20220310,    1,   12,     ,  -31
  260,20220310,    2,   20,     ,  -33
  260,20220310,    3,   27,     ,  -30
  260,20220310,    4,   19,     ,  -33
  260,20220310,    5,    6,     ,  -34
  260,20220310,    6,    9,  -42,  -35
  260,20220310,    7,   28,     ,  -29
  260,20220310,    8,   58,     ,  -20
  260,20220310,    9,   79,     ,   -7
  260,20220310,   10,   99,     ,    1
  260,20220310,   11,  121,     ,   14
  260,20220310,   12,  135,  -37,   13
  260,20220310,   13,  144,     ,   13
  260,20220310,   14,  149,     ,   17
  260,20220310,   15,  150,     ,   18
  260,20220310,   16,  147,     ,    7
  260,20220310,   17,  132,     ,    6
  260,20220310,   18,  109,   73,    3
  260,20220310,   19,   99,     ,  -15
  260,20220310,   20,  104,     ,  -33
  260,20220310,   21,  106,     ,  -32
  260,20220310,   22,   98,     ,  -31
  260,20220310,   23,   95,     ,  -34
  260,20220310,   24,   93,   38,  -35
  260,20220311,    1,   88,     ,  -33
  260,20220311,    2,   78,     ,  -35
  260,20220311,    3,   72,     ,  -37
  260,20220311,    4,   67,     ,  -38
  260,20220311,    5,   63,     ,  -37
  260,20220311,    6,   62,   44,  -34
  260,20220311,    7,   59,     ,  -24
  260,20220311,    8,   74,     ,  -14
  260,20220311,    9,   88,     ,  -13
  260,20220311,   10,  103,     ,   -4
  260,20220311,   11,  116,     ,   10
  260,20220311,   12,  126,   43,   14
  260,20220311,   13,  133,     ,   10
  260,20220311,   14,  137,     ,   12
  260,20220311,   15,  144,     ,   17
  260,20220311,   16,  135,     ,   16
  260,20220311,   17,  129,     ,   10
  260,20220311,   18,  120,  105,   -3
  260,20220311,   19,  115,     ,  -11
  260,20220311,   20,  110,     ,  -14
  260,20220311,   21,  104,     ,  -16
  260,20220311,   22,  100,     ,  -21
  260,20220311,   23,   97,     ,  -22
  260,20220311,   24,   96,   83,  -17
  260,20220312,    1,   99,     ,  -10
  260,20220312,    2,   92,     ,   10
  260,20220312,    3,   93,     ,   19
  260,20220312,    4,   87,     ,   17
  260,20220312,    5,   78,     ,   27
  260,20220312,    6,   74,   56,   34
  260,20220312,    7,   84,     ,   46
  260,20220312,    8,   93,     ,   54
  260,20220312,    9,  108,     ,   64
  260,20220312,   10,  115,     ,   63
  260,20220312,   11,  122,     ,   53
  260,20220312,   12,  135,   56,   53
  260,20220312,   13,  139,     ,   44
  260,20220312,   14,  142,     ,   35
  260,20220312,   15,  150,     ,   36
  260,20220312,   16,  135,     ,   38
  260,20220312,   17,  125,     ,   39
  260,20220312,   18,  115,   88,   52
  260,20220312,   19,  125,     ,   50
  260,20220312,   20,  126,     ,   47
  260,20220312,   21,  118,     ,   45
  260,20220312,   22,  115,     ,   40
  260,20220312,   23,  111,     ,   39
  260,20220312,   24,  105,   93,   41
  260,20220313,    1,  106,     ,   38
  260,20220313,    2,  104,     ,   39
  260,20220313,    3,   95,     ,   39
  260,20220313,    4,   91,     ,   39
  260,20220313,    5,   91,     ,   39
  260,20220313,    6,   88,   78,   28
  260,20220313,    7,   89,     ,   28
  260,20220313,    8,   90,     ,   31
  260,20220313,    9,  103,     ,   31
  260,20220313,   10,  115,     ,   30
  260,20220313,   11,  128,     ,   36
  260,20220313,   12,  144,   79,   40
  260,20220313,   13,  147,     ,   43
  260,20220313,   14,  157,     ,   40
  260,20220313,   15,  162,     ,   37
  260,20220313,   16,  155,     ,   47
  260,20220313,   17,  151,     ,   46
  260,20220313,   18,  139,   99,   42
  260,20220313,   19,  138,     ,   46
  260,20220313,   20,  131,     ,   51
  260,20220313,   21,  128,     ,   49
  260,20220313,   22,  120,     ,   53
  260,20220313,   23,  116,     ,   53
  260,20220313,   24,  107,   94,   55
  260,20220314,    1,  106,     ,   57
  260,20220314,    2,  103,     ,   59
  260,20220314,    3,  101,     ,   61
  260,20220314,    4,   97,     ,   64
  260,20220314,    5,   86,     ,   75
  260,20220314,    6,   86,   81,   71
  260,20220314,    7,   85,     ,   71
  260,20220314,    8,   90,     ,   73
  260,20220314,    9,   91,     ,   69
  260,20220314,   10,   95,     ,   69
  260,20220314,   11,   99,     ,   66
  260,20220314,   12,  112,   81,   69
  260,20220314,   13,  116,     ,   66
  260,20220314,   14,  129,     ,   63
  260,20220314,   15,  133,     ,   59
  260,20220314,   16,  132,     ,   57
  260,20220314,   17,  121,     ,   42
  260,20220314,   18,  105,   82,   40
  260,20220314,   19,   75,     ,   38
  260,20220314,   20,   48,     ,   34
  260,20220314,   21,   41,     ,   35
  260,20220314,   22,   37,     ,   33
  260,20220314,   23,   35,     ,   29
  260,20220314,   24,   32,   -2,   28
  260,20220315,    1,   27,     ,   25
  260,20220315,    2,   30,     ,   28
  260,20220315,    3,   35,     ,   32
  260,20220315,    4,   52,     ,   45
  260,20220315,    5,   50,     ,   47
  260,20220315,    6,   48,   -6,   43
  260,20220315,    7,   52,     ,   44
  260,20220315,    8,   65,     ,   45
  260,20220315,    9,   75,     ,   47
  260,20220315,   10,   89,     ,   50
  260,20220315,   11,   99,     ,   47
  260,20220315,   12,  119,   27,   47
  260,20220315,   13,  132,     ,   45
  260,20220315,   14,  137,     ,   50
  260,20220315,   15,  136,     ,   39
  260,20220315,   16,  134,     ,   44
  260,20220315,   17,  117,     ,   58
  260,20220315,   18,   99,   59,   61
  260,20220315,   19,   75,     ,   52
  260,20220315,   20,   59,     ,   48
  260,20220315,   21,   46,     ,   40
  260,20220315,   22,   42,     ,   38
  260,20220315,   23,   38,     ,   33
  260,20220315,   24,   25,  -12,   24
  260,20220316,    1,   19,     ,   18
  260,20220316,    2,   16,     ,   13
  260,20220316,    3,   24,     ,   21
  260,20220316,    4,   27,     ,   25
  260,20220316,    5,   39,     ,   32
  260,20220316,    6,   41,  -23,   30
  260,20220316,    7,   58,     ,   37
  260,20220316,    8,   85,     ,   43
  260,20220316,    9,   94,     ,   35
  260,20220316,   10,  107,     ,   42
  260,20220316,   11,  118,     ,   46
  260,20220316,   12,  129,   29,   55
  260,20220316,   13,  123,     ,   52
  260,20220316,   14,  128,     ,   57
  260,20220316,   15,  128,     ,   59
  260,20220316,   16,  128,     ,   56
  260,20220316,   17,  124,     ,   54
  260,20220316,   18,  120,  111,   55
  260,20220316,   19,  118,     ,   55
  260,20220316,   20,  117,     ,   54
  260,20220316,   21,  114,     ,   55
  260,20220316,   22,  112,     ,   58
  260,20220316,   23,  111,     ,   60
  260,20220316,   24,  108,  101,   63
  260,20220317,    1,  108,     ,   68
  260,20220317,    2,  114,     ,   75
  260,20220317,    3,   98,     ,   86
  260,20220317,    4,   81,     ,   66
  260,20220317,    5,   79,     ,   54
  260,20220317,    6,   75,   71,   52
  260,20220317,    7,   76,     ,   44
  260,20220317,    8,   80,     ,   37
  260,20220317,    9,   78,     ,   39
  260,20220317,   10,   92,     ,   36
  260,20220317,   11,   99,     ,   22
  260,20220317,   12,  105,   69,   32
  260,20220317,   13,  106,     ,   24
  260,20220317,   14,  110,     ,   20
  260,20220317,   15,  113,     ,   18
  260,20220317,   16,  112,     ,   15
  260,20220317,   17,  102,     ,   -2
  260,20220317,   18,   83,   50,   13
  260,20220317,   19,   54,     ,   17
  260,20220317,   20,   29,     ,   12
  260,20220317,   21,   16,     ,    6
  260,20220317,   22,   12,     ,    6
  260,20220317,   23,    7,     ,    3
  260,20220317,   24,    0,  -33,   -4
  260,20220318,    1,   -5,     ,  -10
  260,20220318,    2,  -10,     ,  -13
  260,20220318,    3,  -13,     ,  -16
  260,20220318,    4,  -14,     ,  -17
  260,20220318,    5,  -10,     ,  -14
  260,20220318,    6,  -11,  -48,  -15
  260,20220318,    7,    9,     ,    4
  260,20220318,    8,   60,     ,   32
  260,20220318,    9,  105,     ,   45
  260,20220318,   10,  121,     ,   48
  260,20220318,   11,  133,     ,   55
  260,20220318,   12,  143,  -41,   47
  260,20220318,   13,  144,     ,   31
  260,20220318,   14,  146,     ,   38
  260,20220318,   15,  147,     ,   41
  260,20220318,   16,  143,     ,   40
  260,20220318,   17,  135,     ,   42
  260,20220318,   18,  117,   82,   38
  260,20220318,   19,  108,     ,   35
  260,20220318,   20,   99,     ,   36
  260,20220318,   21,   92,     ,   47
  260,20220318,   22,   86,     ,   52
  260,20220318,   23,   83,     ,   50
  260,20220318,   24,   74,   51,   46
  260,20220319,    1,   68,     ,   42
  260,20220319,    2,   65,     ,   37
  260,20220319,    3,   58,     ,   31
  260,20220319,    4,   54,     ,   28
  260,20220319,    5,   46,     ,   25
  260,20220319,    6,   41,   18,   23
  260,20220319,    7,   58,     ,   28
  260,20220319,    8,   76,     ,   23
  260,20220319,    9,   94,     ,   24
  260,20220319,   10,  109,     ,   -5
  260,20220319,   11,  121,     ,  -28
  260,20220319,   12,  130,   28,  -41
  260,20220319,   13,  134,     ,  -52
  260,20220319,   14,  134,     ,  -51
  260,20220319,   15,  134,     ,  -42
  260,20220319,   16,  126,     ,  -57
  260,20220319,   17,  113,     ,  -42
  260,20220319,   18,  102,   81,  -19
  260,20220319,   19,   90,     ,  -15
  260,20220319,   20,   82,     ,  -12
  260,20220319,   21,   77,     ,  -16
  260,20220319,   22,   71,     ,  -14
  260,20220319,   23,   64,     ,  -11
  260,20220319,   24,   58,   42,   -6
  260,20220320,    1,   53,     ,   -3
  260,20220320,    2,   47,     ,   -2
  260,20220320,    3,   43,     ,    2
  260,20220320,    4,   38,     ,   -2
  260,20220320,    5,   33,     ,   -7
  260,20220320,    6,   37,   19,  -12
  260,20220320,    7,   38,     ,  -17
  260,20220320,    8,   46,     ,  -22
  260,20220320,    9,   54,     ,  -23
  260,20220320,   10,   57,     ,  -28
  260,20220320,   11,   66,     ,  -26
  260,20220320,   12,   69,   32,  -10
  260,20220320,   13,   72,     ,   10
  260,20220320,   14,   75,     ,    2
  260,20220320,   15,   85,     ,   11
  260,20220320,   16,   81,     ,    5
  260,20220320,   17,   79,     ,    7
  260,20220320,   18,   62,   49,    7
  260,20220320,   19,   49,     ,    8
  260,20220320,   20,   13,     ,   -4
  260,20220320,   21,    5,     ,   -1
  260,20220320,   22,   -2,     ,  -13
  260,20220320,   23,   -3,     ,  -14
  260,20220320,   24,   -9,  -51,  -13
  260,20220321,    1,  -12,     ,  -16
  260,20220321,    2,  -16,     ,  -18
  260,20220321,    3,   -5,     ,  -14
  260,20220321,    4,   -4,     ,  -15
  260,20220321,    5,    1,     ,  -11
  260,20220321,    6,    3,  -61,   -3
  260,20220321,    7,   30,     ,   19
  260,20220321,    8,   68,     ,   20
  260,20220321,    9,   96,     ,   20
  260,20220321,   10,  120,     ,   15
  260,20220321,   11,  136,     ,   -8
  260,20220321,   12,  143,  -54,   29
  260,20220321,   13,  152,     ,   43
  260,20220321,   14,  155,     ,   52
  260,20220321,   15,  159,     ,   50
  260,20220321,   16,  159,     ,   50
  260,20220321,   17,  159,     ,   48
  260,20220321,   18,  130,   96,   20
  260,20220321,   19,  108,     ,   18
  260,20220321,   20,   84,     ,   22
  260,20220321,   21,   63,     ,   27
  260,20220321,   22,   54,     ,   26
  260,20220321,   23,   41,     ,   24
  260,20220321,   24,   35,    2,   28
