# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,   HH,    T, T10N,   TD
  260,20230306,   16,   54,     ,   -8
  260,20230306,   17,   43,     ,   10
  260,20230306,   18,   40,   37,    9
  260,20230306,   19,   34,     ,   11
  260,20230306,   20,   35,     ,   21
  260,20230306,   21,   44,     ,   33
  260,20230306,   22,   50,     ,   37
  260,20230306,   23,   48,     ,   29
  260,20230306,   24,   48,   30,   34
  260,20230307,    1,   49,     ,   29
  260,20230307,    2,   44,     ,   24
  260,20230307,    3,   45,     ,   25
  260,20230307,    4,   45,     ,   24
  260,20230307,    5,   39,     ,   21
  260,20230307,    6,   21,   19,    1
  260,20230307,    7,    9,     ,    1
  260,20230307,    8,   10,     ,    4
  260,20230307,    9,   17,     ,    8
  260,20230307,   10,   26,     ,   15
  260,20230307,   11,   27,     ,    9
  260,20230307,   12,   30,    6,   12
  260,20230307,   13,   18,     ,    8
  260,20230307,   14,   20,     ,    7
  260,20230307,   15,   23,     ,    6
  260,20230307,   16,   25,     ,    7
  260,20230307,   17,   28,     ,    8
  260,20230307,   18,   25,   14,    0
  260,20230307,   19,    6,     ,   -5
  260,20230307,   20,    8,     ,   -9
  260,20230307,   21,   -1,     ,  -12
  260,20230307,   22,    0,     ,  -13
  260,20230307,   23,   -5,     ,  -19
  260,20230307,   24,   -7,  -36,  -18
  260,20230308,    1,  -15,     ,  -27
  260,20230308,    2,  -23,     ,  -27
  260,20230308,    3,  -22,     ,  -28
  260,20230308,    4,  -17,     ,  -24
  260,20230308,    5,  -15,     ,  -20
  260,20230308,    6,  -13,  -50,  -16
  260,20230308,    7,  -12,     ,  -16
  260,20230308,    8,   -6,     ,  -12
  260,20230308,    9,    2,     ,   -3
  260,20230308,   10,    9,     ,    0
  260,20230308,   11,   18,     ,    0
  260,20230308,   12,   24,  -13,   -3
  260,20230308,   13,   26,     ,  -10
  260,20230308,   14,   28,     ,    0
  260,20230308,   15,   20,     ,    8
  260,20230308,   16,   19,     ,    1
  260,20230308,   17,   15,     ,    1
  260,20230308,   18,   12,   11,    3
  260,20230308,   19,   10,     ,    2
  260,20230308,   20,   12,     ,    0
  260,20230308,   21,    7,     ,   -3
  260,20230308,   22,    6,     ,   -3
  260,20230308,   23,    5,     ,   -3
  260,20230308,   24,    3,    2,   -4
  260,20230309,    1,    5,     ,   -4
  260,20230309,    2,    5,     ,   -5
  260,20230309,    3,    5,     ,   -3
  260,20230309,    4,    5,     ,   -7
  260,20230309,    5,    5,     ,   -7
  260,20230309,    6,    5,    2,   -5
  260,20230309,    7,    7,     ,   -6
  260,20230309,    8,   12,     ,   -2
  260,20230309,    9,   16,     ,    0
  260,20230309,   10,   20,     ,    2
  260,20230309,   11,   23,     ,    4
  260,20230309,   12,   23,    4,    8
  260,20230309,   13,   20,     ,    8
  260,20230309,   14,   17,     ,    8
  260,20230309,   15,   21,     ,   12
  260,20230309,   16,   21,     ,   12
  260,20230309,   17,   20,     ,   13
  260,20230309,   18,   19,   15,   11
  260,20230309,   19,   18,     ,   10
  260,20230309,   20,   19,     ,   11
  260,20230309,   21,   20,     ,   13
  260,20230309,   22,   22,     ,   15
  260,20230309,   23,   23,     ,   15
  260,20230309,   24,   23,   17,   18
  260,20230310,    1,   23,     ,   17
  260,20230310,    2,   22,     ,   15
  260,20230310,    3,   22,     ,   17
  260,20230310,    4,   22,     ,   17
  260,20230310,    5,   21,     ,   14
  260,20230310,    6,   21,   21,   14
  260,20230310,    7,   21,     ,   15
  260,20230310,    8,   23,     ,   17
  260,20230310,    9,   25,     ,   18
  260,20230310,   10,   24,     ,   16
  260,20230310,   11,   24,     ,   14
  260,20230310,   12,   26,   20,   16
  260,20230310,   13,   23,     ,   11
  260,20230310,   14,   16,     ,    3
  260,20230310,   15,    4,     ,   -7
  260,20230310,   16,    1,     ,   -3
  260,20230310,   17,    3,     ,    1
  260,20230310,   18,    9,    1,    2
  260,20230310,   19,    7,     ,   -4
  260,20230310,   20,   11,     ,   -8
  260,20230310,   21,   16,     ,   -9
  260,20230310,   22,   13,     ,   -8
  260,20230310,   23,   12,     ,  -30
  260,20230310,   24,   11,   -1,  -41
  260,20230311,    1,    1,     ,  -45
  260,20230311,    2,  -16,     ,  -40
  260,20230311,    3,  -23,     ,  -39
  260,20230311,    4,  -26,     ,  -41
  260,20230311,    5,  -33,     ,  -41
  260,20230311,    6,  -41,  -71,  -47
  260,20230311,    7,  -20,     ,  -40
  260,20230311,    8,   25,     ,  -30
  260,20230311,    9,   38,     ,  -43
  260,20230311,   10,   48,     ,  -40
  260,20230311,   11,   53,     ,  -27
  260,20230311,   12,   57,  -69,  -34
  260,20230311,   13,   62,     ,  -47
  260,20230311,   14,   62,     ,  -57
  260,20230311,   15,   71,     ,  -78
  260,20230311,   16,   64,     ,  -67
  260,20230311,   17,   57,     ,  -60
  260,20230311,   18,   24,   -9,  -22
  260,20230311,   19,    9,     ,  -18
  260,20230311,   20,   -1,     ,  -18
  260,20230311,   21,   -4,     ,  -18
  260,20230311,   22,   -4,     ,  -18
  260,20230311,   23,   -5,     ,  -18
  260,20230311,   24,   14,  -26,  -28
  260,20230312,    1,   17,     ,  -26
  260,20230312,    2,   20,     ,  -22
  260,20230312,    3,   23,     ,  -22
  260,20230312,    4,   25,     ,  -17
  260,20230312,    5,   26,     ,   -7
  260,20230312,    6,   27,   -3,   -1
  260,20230312,    7,   25,     ,   17
  260,20230312,    8,   32,     ,   25
  260,20230312,    9,   45,     ,   40
  260,20230312,   10,   66,     ,   61
  260,20230312,   11,   84,     ,   76
  260,20230312,   12,   89,   23,   81
  260,20230312,   13,  101,     ,   76
  260,20230312,   14,  114,     ,   76
  260,20230312,   15,  109,     ,   61
  260,20230312,   16,  107,     ,   60
  260,20230312,   17,  102,     ,   64
  260,20230312,   18,   98,   90,   63
  260,20230312,   19,   98,     ,   65
  260,20230312,   20,   99,     ,   65
  260,20230312,   21,   97,     ,   67
  260,20230312,   22,   94,     ,   66
  260,20230312,   23,   92,     ,   72
  260,20230312,   24,   93,   87,   74
  260,20230313,    1,   93,     ,   85
  260,20230313,    2,  100,     ,   92
  260,20230313,    3,  112,     ,  103
  260,20230313,    4,  120,     ,  107
  260,20230313,    5,  127,     ,  107
  260,20230313,    6,  130,   89,   97
  260,20230313,    7,  130,     ,   98
  260,20230313,    8,  123,     ,  106
  260,20230313,    9,  128,     ,  105
  260,20230313,   10,  145,     ,   97
  260,20230313,   11,  158,     ,   91
  260,20230313,   12,  160,  118,   83
  260,20230313,   13,  162,     ,   76
  260,20230313,   14,  156,     ,   62
  260,20230313,   15,  157,     ,   69
  260,20230313,   16,  151,     ,   64
  260,20230313,   17,  133,     ,   62
  260,20230313,   18,  119,  108,   65
  260,20230313,   19,  112,     ,   67
  260,20230313,   20,  102,     ,   65
  260,20230313,   21,  103,     ,   67
  260,20230313,   22,  114,     ,   65
  260,20230313,   23,  115,     ,   67
  260,20230313,   24,  105,   75,   74
  260,20230314,    1,  102,     ,   68
  260,20230314,    2,   97,     ,   72
  260,20230314,    3,   96,     ,   71
  260,20230314,    4,   99,     ,   69
  260,20230314,    5,   96,     ,   74
  260,20230314,    6,   93,   88,   77
  260,20230314,    7,   75,     ,   65
  260,20230314,    8,   70,     ,   59
  260,20230314,    9,   58,     ,   35
  260,20230314,   10,   59,     ,   31
  260,20230314,   11,   54,     ,   17
  260,20230314,   12,   75,   52,  -29
  260,20230314,   13,   79,     ,  -19
  260,20230314,   14,   80,     ,  -25
  260,20230314,   15,   66,     ,  -24
  260,20230314,   16,   64,     ,  -35
  260,20230314,   17,   61,     ,  -34
  260,20230314,   18,   53,   42,  -24
  260,20230314,   19,   44,     ,  -31
  260,20230314,   20,   37,     ,  -26
  260,20230314,   21,   38,     ,   -3
  260,20230314,   22,   44,     ,   -4
  260,20230314,   23,   26,     ,   10
  260,20230314,   24,   22,   11,   13
  260,20230315,    1,   15,     ,    5
  260,20230315,    2,   20,     ,    8
  260,20230315,    3,   22,     ,    8
  260,20230315,    4,    7,     ,   -1
  260,20230315,    5,    6,     ,    1
  260,20230315,    6,   17,   -7,    3
  260,20230315,    7,   22,     ,    3
  260,20230315,    8,   43,     ,    1
  260,20230315,    9,   54,     ,    4
  260,20230315,   10,   66,     ,   -4
  260,20230315,   11,   71,     ,   -9
  260,20230315,   12,   81,    6,  -14
  260,20230315,   13,   83,     ,  -22
  260,20230315,   14,   84,     ,  -30
  260,20230315,   15,   83,     ,  -21
  260,20230315,   16,   79,     ,  -23
  260,20230315,   17,   72,     ,  -29
  260,20230315,   18,   61,   35,  -20
  260,20230315,   19,   54,     ,  -16
  260,20230315,   20,   52,     ,  -12
  260,20230315,   21,   47,     ,   -7
  260,20230315,   22,   51,     ,   -8
  260,20230315,   23,   46,     ,   -6
  260,20230315,   24,   45,   23,   -2
  260,20230316,    1,   45,     ,    4
  260,20230316,    2,   46,     ,   10
  260,20230316,    3,   50,     ,   14
  260,20230316,    4,   48,     ,   21
  260,20230316,    5,   49,     ,   21
  260,20230316,    6,   47,   37,   23
  260,20230316,    7,   51,     ,   25
  260,20230316,    8,   54,     ,   26
  260,20230316,    9,   64,     ,   28
  260,20230316,   10,   80,     ,   31
  260,20230316,   11,   95,     ,   25
  260,20230316,   12,  111,   43,   21
  260,20230316,   13,  127,     ,   22
  260,20230316,   14,  135,     ,   16
  260,20230316,   15,  135,     ,    9
  260,20230316,   16,  136,     ,    8
  260,20230316,   17,  131,     ,   13
  260,20230316,   18,  111,   91,   12
  260,20230316,   19,  102,     ,   22
  260,20230316,   20,   97,     ,   24
  260,20230316,   21,   91,     ,   23
  260,20230316,   22,   84,     ,   24
  260,20230316,   23,   85,     ,   24
  260,20230316,   24,   80,   68,   24
  260,20230317,    1,   75,     ,   23
  260,20230317,    2,   73,     ,   22
  260,20230317,    3,   75,     ,   21
  260,20230317,    4,   76,     ,   20
  260,20230317,    5,   76,     ,   21
  260,20230317,    6,   77,   60,   19
  260,20230317,    7,   76,     ,   24
  260,20230317,    8,   86,     ,   30
  260,20230317,    9,  109,     ,   40
  260,20230317,   10,  127,     ,   44
  260,20230317,   11,  139,     ,   54
  260,20230317,   12,  149,   64,   62
  260,20230317,   13,  150,     ,   69
  260,20230317,   14,  151,     ,   73
  260,20230317,   15,  159,     ,   76
  260,20230317,   16,  154,     ,   73
  260,20230317,   17,  151,     ,   73
  260,20230317,   18,  132,  110,   86
  260,20230317,   19,  123,     ,   88
  260,20230317,   20,  137,     ,   78
  260,20230317,   21,  138,     ,   75
  260,20230317,   22,  134,     ,   77
  260,20230317,   23,  125,     ,   80
  260,20230317,   24,   99,   70,   75
  260,20230318,    1,  102,     ,   81
  260,20230318,    2,   95,     ,   79
  260,20230318,    3,   97,     ,   80
  260,20230318,    4,  108,     ,   80
  260,20230318,    5,  106,     ,   85
  260,20230318,    6,  103,   63,   89
  260,20230318,    7,  105,     ,   90
  260,20230318,    8,  118,     ,   93
  260,20230318,    9,  129,     ,   97
  260,20230318,   10,  134,     ,   99
  260,20230318,   11,  138,     ,   95
  260,20230318,   12,  143,   94,   93
  260,20230318,   13,  136,     ,   92
  260,20230318,   14,  146,     ,   92
  260,20230318,   15,  153,     ,   89
  260,20230318,   16,  152,     ,   83
  260,20230318,   17,  141,     ,   85
  260,20230318,   18,  132,  114,   81
  260,20230318,   19,  131,     ,   76
  260,20230318,   20,  124,     ,   87
  260,20230318,   21,  111,     ,   91
  260,20230318,   22,  113,     ,   84
  260,20230318,   23,  111,     ,   88
  260,20230318,   24,  111,  105,   86
  260,20230319,    1,  108,     ,   85
  260,20230319,    2,  104,     ,   86
  260,20230319,    3,  100,     ,   85
  260,20230319,    4,   92,     ,   82
  260,20230319,    5,   82,     ,   74
  260,20230319,    6,   85,   68,   76
  260,20230319,    7,   82,     ,   72
  260,20230319,    8,   80,     ,   71
  260,20230319,    9,   83,     ,   75
  260,20230319,   10,   83,     ,   77
  260,20230319,   11,   90,     ,   79
  260,20230319,   12,   97,   78,   77
  260,20230319,   13,  106,     ,   79
  260,20230319,   14,  125,     ,   83
  260,20230319,   15,  122,     ,   79
  260,20230319,   16,  117,     ,   79
  260,20230319,   17,  100,     ,   78
  260,20230319,   18,   97,   95,   76
  260,20230319,   19,   92,     ,   76
  260,20230319,   20,   83,     ,   71
  260,20230319,   21,   81,     ,   67
  260,20230319,   22,   81,     ,   62
  260,20230319,   23,   81,     ,   60
  260,20230319,   24,   80,   77,   60
  260,20230320,    1,   81,     ,   51
  260,20230320,    2,   74,     ,   47
  260,20230320,    3,   71,     ,   45
  260,20230320,    4,   67,     ,   42
  260,20230320,    5,   67,     ,   42
  260,20230320,    6,   68,   62,   43
  260,20230320,    7,   68,     ,   45
  260,20230320,    8,   72,     ,   44
  260,20230320,    9,   75,     ,   48
  260,20230320,   10,   79,     ,   54
  260,20230320,   11,   83,     ,   57
  260,20230320,   12,   89,   64,   62
  260,20230320,   13,   84,     ,   71
  260,20230320,   14,   83,     ,   72
  260,20230320,   15,   85,     ,   76
  260,20230320,   16,   86,     ,   79
  260,20230320,   17,   88,     ,   82
  260,20230320,   18,   91,   84,   87
  260,20230320,   19,   94,     ,   89
  260,20230320,   20,   96,     ,   91
  260,20230320,   21,   96,     ,   91
  260,20230320,   22,   96,     ,   89
  260,20230320,   23,   95,     ,   88
  260,20230320,   24,   94,   90,   87
  260,20230321,    1,   92,     ,   88
  260,20230321,    2,   91,     ,   86
  260,20230321,    3,   91,     ,   84
  260,20230321,    4,   90,     ,   83
  260,20230321,    5,   90,     ,   79
  260,20230321,    6,   89,   85,   78
  260,20230321,    7,   92,     ,   80
  260,20230321,    8,   96,     ,   81
  260,20230321,    9,   98,     ,   79
  260,20230321,   10,  105,     ,   80
  260,20230321,   11,  116,     ,   80
  260,20230321,   12,  122,   86,   85
  260,20230321,   13,  132,     ,   69
  260,20230321,   14,  127,     ,   73
  260,20230321,   15,  128,     ,   76
  260,20230321,   16,  123,     ,   83
  260,20230321,   17,  120,     ,   86
  260,20230321,   18,  114,  108,   88
  260,20230321,   19,  114,     ,   87
  260,20230321,   20,  106,     ,   87
  260,20230321,   21,  105,     ,   82
  260,20230321,   22,  102,     ,   74
  260,20230321,   23,  100,     ,   67
  260,20230321,   24,  100,   87,   65
  260,20230322,    1,   94,     ,   62
  260,20230322,    2,   95,     ,   61
  260,20230322,    3,   97,     ,   71
  260,20230322,    4,  100,     ,   76
  260,20230322,    5,  101,     ,   75
  260,20230322,    6,   98,   81,   72
  260,20230322,    7,  103,     ,   71
  260,20230322,    8,  109,     ,   69
  260,20230322,    9,  111,     ,   68
  260,20230322,   10,  102,     ,   78
  260,20230322,   11,  106,     ,   82
  260,20230322,   12,  111,   90,   79
  260,20230322,   13,  112,     ,   81
  260,20230322,   14,  117,     ,   85
  260,20230322,   15,  115,     ,   91
  260,20230322,   16,  112,     ,  100
  260,20230322,   17,  110,     ,  101
  260,20230322,   18,  111,  108,  101
  260,20230322,   19,  112,     ,  100
  260,20230322,   20,  112,     ,   97
  260,20230322,   21,  114,     ,   97
  260,20230322,   22,  115,     ,   96
  260,20230322,   23,  118,     ,   93
  260,20230322,   24,  120,  108,   90
  260,20230323,    1,  123,     ,   86
  260,20230323,    2,  122,     ,   86
  260,20230323,    3,  125,     ,   85
  260,20230323,    4,  126,     ,   84
  260,20230323,    5,  124,     ,   82
  260,20230323,    6,  107,  105,   93
  260,20230323,    7,  109,     ,   93
  260,20230323,    8,  114,     ,   90
  260,20230323,    9,  121,     ,   89
  260,20230323,   10,  125,     ,   77
  260,20230323,   11,  132,     ,   73
  260,20230323,   12,  135,  102,   76
  260,20230323,   13,  140,     ,   81
  260,20230323,   14,  142,     ,   77
  260,20230323,   15,  148,     ,   84
  260,20230323,   16,  146,     ,   81
  260,20230323,   17,  145,     ,   83
  260,20230323,   18,  139,  117,   83
  260,20230323,   19,  131,     ,   95
  260,20230323,   20,  125,     ,   98
  260,20230323,   21,  122,     ,  100
  260,20230323,   22,  122,     ,  101
  260,20230323,   23,  118,     ,   99
  260,20230323,   24,  117,  112,  102
  260,20230324,    1,  121,     ,  104
  260,20230324,    2,  122,     ,  107
  260,20230324,    3,  115,     ,   78
  260,20230324,    4,  105,     ,   75
  260,20230324,    5,  100,     ,   73
  260,20230324,    6,   98,   92,   72
  260,20230324,    7,  102,     ,   72
  260,20230324,    8,  110,     ,   74
  260,20230324,    9,  114,     ,   72
  260,20230324,   10,  116,     ,   58
  260,20230324,   11,  133,     ,   66
  260,20230324,   12,  128,   95,   74
  260,20230324,   13,  133,     ,   65
  260,20230324,   14,  114,     ,   72
  260,20230324,   15,  121,     ,   74
  260,20230324,   16,  129,     ,   67
  260,20230324,   17,  118,     ,   73
  260,20230324,   18,  110,  102,   77
  260,20230324,   19,  106,     ,   73
  260,20230324,   20,  107,     ,   54
  260,20230324,   21,  105,     ,   52
  260,20230324,   22,  102,     ,   51
  260,20230324,   23,  102,     ,   52
  260,20230324,   24,   97,   93,   53
  260,20230325,    1,   97,     ,   51
  260,20230325,    2,   91,     ,   57
  260,20230325,    3,   91,     ,   59
  260,20230325,    4,   87,     ,   64
  260,20230325,    5,   85,     ,   65
  260,20230325,    6,   87,   80,   57
  260,20230325,    7,   85,     ,   61
  260,20230325,    8,   89,     ,   63
  260,20230325,    9,   98,     ,   62
  260,20230325,   10,  104,     ,   62
  260,20230325,   11,  111,     ,   52
  260,20230325,   12,  114,   80,   54
  260,20230325,   13,  122,     ,   56
  260,20230325,   14,   99,     ,   56
  260,20230325,   15,  116,     ,   55
  260,20230325,   16,   99,     ,   53
  260,20230325,   17,   93,     ,   63
  260,20230325,   18,   94,   84,   64
  260,20230325,   19,   88,     ,   64
  260,20230325,   20,   89,     ,   65
  260,20230325,   21,   88,     ,   60
  260,20230325,   22,   78,     ,   59
  260,20230325,   23,   78,     ,   59
  260,20230325,   24,   81,   68,   63
  260,20230326,    1,   81,     ,   69
  260,20230326,    2,   80,     ,   71
  260,20230326,    3,   83,     ,   73
  260,20230326,    4,   82,     ,   69
  260,20230326,    5,   80,     ,   69
  260,20230326,    6,   76,   70,   68
  260,20230326,    7,   78,     ,   71
  260,20230326,    8,   80,     ,   71
  260,20230326,    9,   80,     ,   70
  260,20230326,   10,   76,     ,   69
  260,20230326,   11,   77,     ,   64
  260,20230326,   12,   79,   73,   65
  260,20230326,   13,   88,     ,   50
  260,20230326,   14,   90,     ,   38
  260,20230326,   15,   86,     ,   23
  260,20230326,   16,   78,     ,    7
  260,20230326,   17,   72,     ,   -9
  260,20230326,   18,   67,   61,   -7
  260,20230326,   19,   63,     ,   -8
  260,20230326,   20,   55,     ,  -18
  260,20230326,   21,   54,     ,  -10
  260,20230326,   22,   49,     ,   -6
  260,20230326,   23,   36,     ,   14
  260,20230326,   24,   42,   11,    8
  260,20230327,    1,   41,     ,    0
  260,20230327,    2,   37,     ,    3
  260,20230327,    3,   24,     ,    4
  260,20230327,    4,   26,     ,    0
  260,20230327,    5,   29,     ,    1
  260,20230327,    6,   25,   -3,    0
  260,20230327,    7,   38,     ,   -1
  260,20230327,    8,   56,     ,    5
  260,20230327,    9,   62,     ,   -2
  260,20230327,   10,   33,     ,   14
  260,20230327,   11,   71,     ,   -9
  260,20230327,   12,   78,   14,  -22
  260,20230327,   13,   66,     ,    7
  260,20230327,   14,   72,     ,    2
  260,20230327,   15,   75,     ,  -19
  260,20230327,   16,   78,     ,   -9
  260,20230327,   17,   64,     ,  -24
  260,20230327,   18,   49,   37,  -15
  260,20230327,   19,   40,     ,  -10
  260,20230327,   20,   22,     ,   -1
  260,20230327,   21,   25,     ,   -7
  260,20230327,   22,   24,     ,   -4
  260,20230327,   23,   18,     ,   -6
  260,20230327,   24,    6,  -23,   -7
  260,20230328,    1,   -8,     ,  -13
  260,20230328,    2,  -12,     ,  -15
  260,20230328,    3,  -14,     ,  -19
  260,20230328,    4,  -16,     ,  -20
  260,20230328,    5,  -17,     ,  -21
  260,20230328,    6,  -11,  -52,  -19
  260,20230328,    7,   20,     ,   -1
  260,20230328,    8,   49,     ,   11
  260,20230328,    9,   59,     ,   -3
  260,20230328,   10,   60,     ,  -14
  260,20230328,   11,   69,     ,  -20
  260,20230328,   12,   71,  -26,  -19
  260,20230328,   13,   72,     ,  -20
  260,20230328,   14,   82,     ,  -19
  260,20230328,   15,   86,     ,   -7
  260,20230328,   16,   80,     ,    4
  260,20230328,   17,   71,     ,   22
  260,20230328,   18,   71,   63,   28
  260,20230328,   19,   71,     ,   29
  260,20230328,   20,   62,     ,   33
  260,20230328,   21,   58,     ,   27
  260,20230328,   22,   54,     ,   26
  260,20230328,   23,   54,     ,   25
  260,20230328,   24,   57,   47,   23
  260,20230329,    1,   60,     ,   23
  260,20230329,    2,   63,     ,   26
  260,20230329,    3,   65,     ,   31
  260,20230329,    4,   68,     ,   32
  260,20230329,    5,   70,     ,   33
  260,20230329,    6,   73,   53,   37
  260,20230329,    7,   82,     ,   49
  260,20230329,    8,   91,     ,   56
  260,20230329,    9,   98,     ,   64
  260,20230329,   10,  108,     ,   76
  260,20230329,   11,  105,     ,   85
  260,20230329,   12,  112,   69,   84
  260,20230329,   13,  117,     ,   86
  260,20230329,   14,  125,     ,   89
  260,20230329,   15,  138,     ,   93
  260,20230329,   16,  142,     ,   93
  260,20230329,   17,  138,     ,   99
  260,20230329,   18,  131,  110,   98
  260,20230329,   19,  124,     ,   95
  260,20230329,   20,  117,     ,   96
  260,20230329,   21,  125,     ,  102
  260,20230329,   22,  130,     ,   99
  260,20230329,   23,  134,     ,   90
  260,20230329,   24,  139,   98,   83
  260,20230330,    1,  135,     ,   78
  260,20230330,    2,  136,     ,   75
  260,20230330,    3,  137,     ,   79
  260,20230330,    4,  134,     ,   91
  260,20230330,    5,  126,     ,   95
  260,20230330,    6,  121,  113,   90
  260,20230330,    7,  120,     ,   84
  260,20230330,    8,  127,     ,   86
  260,20230330,    9,  128,     ,   88
  260,20230330,   10,  138,     ,   83
  260,20230330,   11,  139,     ,   78
  260,20230330,   12,  139,  115,   81
  260,20230330,   13,  136,     ,   90
  260,20230330,   14,  144,     ,   84
  260,20230330,   15,  145,     ,   80
  260,20230330,   16,  145,     ,   81
  260,20230330,   17,  140,     ,   83
  260,20230330,   18,  128,  120,   79
  260,20230330,   19,  122,     ,   79
  260,20230330,   20,  118,     ,   81
  260,20230330,   21,  113,     ,   80
  260,20230330,   22,  110,     ,   77
  260,20230330,   23,  107,     ,   77
  260,20230330,   24,  100,   90,   77
  260,20230331,    1,  106,     ,   84
  260,20230331,    2,  107,     ,   89
  260,20230331,    3,  105,     ,   93
  260,20230331,    4,  101,     ,   92
  260,20230331,    5,  102,     ,   90
  260,20230331,    6,  103,   91,   89
  260,20230331,    7,  102,     ,   88
  260,20230331,    8,  103,     ,   93
  260,20230331,    9,  112,     ,   96
  260,20230331,   10,  125,     ,   93
  260,20230331,   11,  126,     ,   90
  260,20230331,   12,  116,   99,   95
  260,20230331,   13,  117,     ,   92
  260,20230331,   14,  118,     ,   96
  260,20230331,   15,  112,     ,   88
  260,20230331,   16,  106,     ,   91
  260,20230331,   17,  102,     ,   92
  260,20230331,   18,  101,   99,   92
  260,20230331,   19,  102,     ,   90
  260,20230331,   20,  102,     ,   90
  260,20230331,   21,  100,     ,   90
  260,20230331,   22,   99,     ,   92
  260,20230331,   23,   99,     ,   92
  260,20230331,   24,   99,   97,   90
  260,20230401,    1,   94,     ,   87
  260,20230401,    2,   90,     ,   85
  260,20230401,    3,   90,     ,   85
  260,20230401,    4,   93,     ,   90
  260,20230401,    5,   97,     ,   89
  260,20230401,    6,   96,   88,   89
  260,20230401,    7,   95,     ,   90
  260,20230401,    8,   97,     ,   92
  260,20230401,    9,   99,     ,   93
  260,20230401,   10,  104,     ,   95
  260,20230401,   11,  107,     ,   98
  260,20230401,   12,  112,   94,   99
  260,20230401,   13,  109,     ,   99
  260,20230401,   14,  107,     ,   98
  260,20230401,   15,  105,     ,   97
  260,20230401,   16,  101,     ,   94
  260,20230401,   17,   95,     ,   87
  260,20230401,   18,   89,   88,   79
  260,20230401,   19,   87,     ,   75
  260,20230401,   20,   81,     ,   69
  260,20230401,   21,   75,     ,   60
  260,20230401,   22,   70,     ,   54
  260,20230401,   23,   65,     ,   52
  260,20230401,   24,   63,   61,   46
  260,20230402,    1,   60,     ,   41
  260,20230402,    2,   57,     ,   37
  260,20230402,    3,   51,     ,   29
  260,20230402,    4,   46,     ,   23
  260,20230402,    5,   41,     ,   13
  260,20230402,    6,   27,   25,   -7
  260,20230402,    7,   25,     ,   -6
  260,20230402,    8,   26,     ,   -4
  260,20230402,    9,   29,     ,   -4
  260,20230402,   10,   42,     ,   -2
  260,20230402,   11,   64,     ,    3
  260,20230402,   12,   74,   20,    4
  260,20230402,   13,   84,     ,    3
  260,20230402,   14,   89,     ,    2
  260,20230402,   15,   98,     ,    8
  260,20230402,   16,   97,     ,    5
  260,20230402,   17,   92,     ,    6
  260,20230402,   18,   83,   65,    5
  260,20230402,   19,   70,     ,   12
  260,20230402,   20,   61,     ,   11
  260,20230402,   21,   54,     ,    5
  260,20230402,   22,   44,     ,   -4
  260,20230402,   23,   39,     ,  -11
  260,20230402,   24,   27,    8,  -14
  260,20230403,    1,   20,     ,  -18
  260,20230403,    2,   14,     ,  -19
  260,20230403,    3,   10,     ,  -16
  260,20230403,    4,    5,     ,  -16
  260,20230403,    5,    3,     ,  -17
  260,20230403,    6,   11,  -26,  -13
  260,20230403,    7,   31,     ,  -13
  260,20230403,    8,   47,     ,  -16
  260,20230403,    9,   62,     ,  -35
  260,20230403,   10,   71,     ,  -53
  260,20230403,   11,   83,     ,  -55
  260,20230403,   12,   90,    4,  -37
  260,20230403,   13,   92,     ,  -48
  260,20230403,   14,   94,     ,  -46
  260,20230403,   15,   94,     ,  -37
  260,20230403,   16,   90,     ,  -46
  260,20230403,   17,   83,     ,  -34
  260,20230403,   18,   71,   53,  -37
  260,20230403,   19,   53,     ,  -31
  260,20230403,   20,   42,     ,  -30
  260,20230403,   21,   23,     ,  -16
  260,20230403,   22,    5,     ,  -20
