# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,   HH,    T, T10N,   TD
  260,20210721,   16,  252,     ,  126
  260,20210721,   17,  245,     ,  136
  260,20210721,   18,  238,  242,  138
  260,20210721,   19,  226,     ,  140
  260,20210721,   20,  206,     ,  146
  260,20210721,   21,  190,     ,  158
  260,20210721,   22,  184,     ,  162
  260,20210721,   23,  168,     ,  156
  260,20210721,   24,  156,  127,  150
  260,20210722,    1,  158,     ,  153
  260,20210722,    2,  158,     ,  153
  260,20210722,    3,  154,     ,  149
  260,20210722,    4,  140,     ,  138
  260,20210722,    5,  156,     ,  146
  260,20210722,    6,  169,  115,  148
  260,20210722,    7,  184,     ,  143
  260,20210722,    8,  192,     ,  138
  260,20210722,    9,  193,     ,  125
  260,20210722,   10,  201,     ,  121
  260,20210722,   11,  210,     ,  127
  260,20210722,   12,  214,  175,  121
  260,20210722,   13,  219,     ,  110
  260,20210722,   14,  224,     ,  100
  260,20210722,   15,  222,     ,   85
  260,20210722,   16,  219,     ,  101
  260,20210722,   17,  210,     ,  112
  260,20210722,   18,  202,  204,  112
  260,20210722,   19,  190,     ,  105
  260,20210722,   20,  177,     ,  121
  260,20210722,   21,  160,     ,  125
  260,20210722,   22,  153,     ,  124
  260,20210722,   23,  145,     ,  119
  260,20210722,   24,  135,  117,  114
  260,20210723,    1,  124,     ,  113
  260,20210723,    2,  113,     ,  110
  260,20210723,    3,  111,     ,  108
  260,20210723,    4,  130,     ,  125
  260,20210723,    5,  142,     ,  129
  260,20210723,    6,  155,   87,  128
  260,20210723,    7,  165,     ,  131
  260,20210723,    8,  172,     ,  129
  260,20210723,    9,  178,     ,  126
  260,20210723,   10,  180,     ,  126
  260,20210723,   11,  185,     ,  127
  260,20210723,   12,  189,  154,  123
  260,20210723,   13,  198,     ,  133
  260,20210723,   14,  203,     ,  129
  260,20210723,   15,  209,     ,  136
  260,20210723,   16,  211,     ,  134
  260,20210723,   17,  209,     ,  125
  260,20210723,   18,  203,  205,  129
  260,20210723,   19,  191,     ,  131
  260,20210723,   20,  175,     ,  129
  260,20210723,   21,  164,     ,  130
  260,20210723,   22,  155,     ,  130
  260,20210723,   23,  156,     ,  129
  260,20210723,   24,  151,  136,  128
  260,20210724,    1,  147,     ,  127
  260,20210724,    2,  145,     ,  127
  260,20210724,    3,  137,     ,  125
  260,20210724,    4,  133,     ,  122
  260,20210724,    5,  142,     ,  127
  260,20210724,    6,  156,  122,  134
  260,20210724,    7,  175,     ,  141
  260,20210724,    8,  191,     ,  148
  260,20210724,    9,  199,     ,  148
  260,20210724,   10,  210,     ,  157
  260,20210724,   11,  217,     ,  163
  260,20210724,   12,  218,  161,  164
  260,20210724,   13,  220,     ,  165
  260,20210724,   14,  221,     ,  167
  260,20210724,   15,  213,     ,  170
  260,20210724,   16,  202,     ,  170
  260,20210724,   17,  207,     ,  176
  260,20210724,   18,  203,  201,  171
  260,20210724,   19,  198,     ,  173
  260,20210724,   20,  183,     ,  172
  260,20210724,   21,  176,     ,  165
  260,20210724,   22,  163,     ,  158
  260,20210724,   23,  158,     ,  155
  260,20210724,   24,  154,  140,  151
  260,20210725,    1,  172,     ,  167
  260,20210725,    2,  173,     ,  166
  260,20210725,    3,  170,     ,  164
  260,20210725,    4,  166,     ,  163
  260,20210725,    5,  170,     ,  166
  260,20210725,    6,  182,  141,  159
  260,20210725,    7,  196,     ,  165
  260,20210725,    8,  215,     ,  167
  260,20210725,    9,  224,     ,  161
  260,20210725,   10,  230,     ,  168
  260,20210725,   11,  243,     ,  152
  260,20210725,   12,  256,  183,  150
  260,20210725,   13,  248,     ,  164
  260,20210725,   14,  230,     ,  164
  260,20210725,   15,  196,     ,  188
  260,20210725,   16,  196,     ,  181
  260,20210725,   17,  202,     ,  182
  260,20210725,   18,  206,  188,  183
  260,20210725,   19,  196,     ,  176
  260,20210725,   20,  192,     ,  174
  260,20210725,   21,  182,     ,  171
  260,20210725,   22,  173,     ,  171
  260,20210725,   23,  162,     ,  159
  260,20210725,   24,  152,  137,  152
  260,20210726,    1,  148,     ,  148
  260,20210726,    2,  147,     ,  147
  260,20210726,    3,  146,     ,  146
  260,20210726,    4,  151,     ,  148
  260,20210726,    5,  166,     ,  163
  260,20210726,    6,  179,  122,  168
  260,20210726,    7,  184,     ,  170
  260,20210726,    8,  192,     ,  171
  260,20210726,    9,  198,     ,  171
  260,20210726,   10,  210,     ,  171
  260,20210726,   11,  221,     ,  165
  260,20210726,   12,  219,  181,  169
  260,20210726,   13,  204,     ,  161
  260,20210726,   14,  204,     ,  166
  260,20210726,   15,  192,     ,  179
  260,20210726,   16,  198,     ,  182
  260,20210726,   17,  193,     ,  180
  260,20210726,   18,  188,  186,  171
  260,20210726,   19,  185,     ,  174
  260,20210726,   20,  171,     ,  164
  260,20210726,   21,  175,     ,  172
  260,20210726,   22,  178,     ,  174
  260,20210726,   23,  175,     ,  171
  260,20210726,   24,  174,  169,  169
  260,20210727,    1,  170,     ,  164
  260,20210727,    2,  164,     ,  159
  260,20210727,    3,  159,     ,  155
  260,20210727,    4,  163,     ,  158
  260,20210727,    5,  165,     ,  158
  260,20210727,    6,  167,  142,  153
  260,20210727,    7,  176,     ,  159
  260,20210727,    8,  184,     ,  164
  260,20210727,    9,  189,     ,  164
  260,20210727,   10,  190,     ,  162
  260,20210727,   11,  182,     ,  169
  260,20210727,   12,  184,  167,  163
  260,20210727,   13,  210,     ,  159
  260,20210727,   14,  220,     ,  154
  260,20210727,   15,  212,     ,  159
  260,20210727,   16,  178,     ,  167
  260,20210727,   17,  182,     ,  162
  260,20210727,   18,  181,  178,  161
  260,20210727,   19,  162,     ,  153
  260,20210727,   20,  164,     ,  155
  260,20210727,   21,  160,     ,  152
  260,20210727,   22,  158,     ,  150
  260,20210727,   23,  156,     ,  148
  260,20210727,   24,  151,  142,  143
  260,20210728,    1,  150,     ,  144
  260,20210728,    2,  151,     ,  145
  260,20210728,    3,  156,     ,  151
  260,20210728,    4,  160,     ,  153
  260,20210728,    5,  163,     ,  156
  260,20210728,    6,  171,  140,  159
  260,20210728,    7,  177,     ,  150
  260,20210728,    8,  181,     ,  148
  260,20210728,    9,  184,     ,  141
  260,20210728,   10,  192,     ,  146
  260,20210728,   11,  191,     ,  141
  260,20210728,   12,  203,  169,  142
  260,20210728,   13,  195,     ,  141
  260,20210728,   14,  200,     ,  142
  260,20210728,   15,  173,     ,  157
  260,20210728,   16,  179,     ,  157
  260,20210728,   17,  190,     ,  143
  260,20210728,   18,  188,  172,  135
  260,20210728,   19,  183,     ,  129
  260,20210728,   20,  177,     ,  112
  260,20210728,   21,  168,     ,  112
  260,20210728,   22,  162,     ,  120
  260,20210728,   23,  162,     ,  120
  260,20210728,   24,  161,  153,  113
  260,20210729,    1,  152,     ,  119
  260,20210729,    2,  148,     ,  125
  260,20210729,    3,  140,     ,  129
  260,20210729,    4,  135,     ,  123
  260,20210729,    5,  142,     ,  127
  260,20210729,    6,  155,  129,  125
  260,20210729,    7,  163,     ,  127
  260,20210729,    8,  166,     ,  124
  260,20210729,    9,  186,     ,  104
  260,20210729,   10,  190,     ,   92
  260,20210729,   11,  198,     ,   91
  260,20210729,   12,  200,  156,   95
  260,20210729,   13,  207,     ,  107
  260,20210729,   14,  209,     ,   85
  260,20210729,   15,  208,     ,   93
  260,20210729,   16,  202,     ,   92
  260,20210729,   17,  202,     ,   99
  260,20210729,   18,  194,  193,   91
  260,20210729,   19,  183,     ,   92
  260,20210729,   20,  170,     ,   94
  260,20210729,   21,  163,     ,   96
  260,20210729,   22,  159,     ,   98
  260,20210729,   23,  148,     ,  106
  260,20210729,   24,  133,  107,  109
  260,20210730,    1,  134,     ,  104
  260,20210730,    2,  114,     ,  100
  260,20210730,    3,  132,     ,  101
  260,20210730,    4,  132,     ,  103
  260,20210730,    5,  128,     ,  107
  260,20210730,    6,  141,   91,  113
  260,20210730,    7,  161,     ,  122
  260,20210730,    8,  179,     ,  129
  260,20210730,    9,  200,     ,  131
  260,20210730,   10,  208,     ,  132
  260,20210730,   11,  208,     ,  137
  260,20210730,   12,  212,  142,  132
  260,20210730,   13,  212,     ,  137
  260,20210730,   14,  171,     ,  162
  260,20210730,   15,  197,     ,  166
  260,20210730,   16,  185,     ,  156
  260,20210730,   17,  174,     ,  149
  260,20210730,   18,  180,  171,  134
  260,20210730,   19,  177,     ,  116
  260,20210730,   20,  171,     ,  117
  260,20210730,   21,  167,     ,  120
  260,20210730,   22,  166,     ,  124
  260,20210730,   23,  165,     ,  127
  260,20210730,   24,  161,  158,  133
  260,20210731,    1,  159,     ,  135
  260,20210731,    2,  156,     ,  138
  260,20210731,    3,  151,     ,  143
  260,20210731,    4,  153,     ,  141
  260,20210731,    5,  150,     ,  138
  260,20210731,    6,  152,  147,  136
  260,20210731,    7,  159,     ,  134
  260,20210731,    8,  162,     ,  144
  260,20210731,    9,  159,     ,  151
  260,20210731,   10,  177,     ,  149
  260,20210731,   11,  183,     ,  147
  260,20210731,   12,  173,  151,  151
  260,20210731,   13,  186,     ,  141
  260,20210731,   14,  167,     ,  149
  260,20210731,   15,  187,     ,  155
  260,20210731,   16,  191,     ,  141
  260,20210731,   17,  198,     ,  140
  260,20210731,   18,  190,  171,  135
  260,20210731,   19,  180,     ,  135
  260,20210731,   20,  165,     ,  137
  260,20210731,   21,  138,     ,  131
  260,20210731,   22,  131,     ,  129
  260,20210731,   23,  124,     ,  122
  260,20210731,   24,  136,  102,  133
  260,20210801,    1,  147,     ,  142
  260,20210801,    2,  147,     ,  142
  260,20210801,    3,  150,     ,  142
  260,20210801,    4,  149,     ,  142
  260,20210801,    5,  149,     ,  141
  260,20210801,    6,  153,  119,  145
  260,20210801,    7,  160,     ,  152
  260,20210801,    8,  173,     ,  154
  260,20210801,    9,  172,     ,  152
  260,20210801,   10,  172,     ,  157
  260,20210801,   11,  184,     ,  147
  260,20210801,   12,  172,  152,  149
  260,20210801,   13,  180,     ,  141
  260,20210801,   14,  185,     ,  142
  260,20210801,   15,  185,     ,  136
  260,20210801,   16,  183,     ,  130
  260,20210801,   17,  175,     ,  126
  260,20210801,   18,  177,  176,  123
  260,20210801,   19,  163,     ,  115
  260,20210801,   20,  150,     ,  113
  260,20210801,   21,  137,     ,  113
  260,20210801,   22,  128,     ,  114
  260,20210801,   23,  115,     ,  112
  260,20210801,   24,  122,   95,  118
  260,20210802,    1,  132,     ,  113
  260,20210802,    2,  135,     ,  114
  260,20210802,    3,  131,     ,  115
  260,20210802,    4,  110,     ,  106
  260,20210802,    5,  117,     ,  112
  260,20210802,    6,  152,   84,  118
  260,20210802,    7,  161,     ,  113
  260,20210802,    8,  169,     ,  103
  260,20210802,    9,  163,     ,  110
  260,20210802,   10,  176,     ,  101
  260,20210802,   11,  181,     ,   94
  260,20210802,   12,  183,  153,  101
  260,20210802,   13,  183,     ,   91
  260,20210802,   14,  190,     ,   92
  260,20210802,   15,  192,     ,   97
  260,20210802,   16,  192,     ,  100
  260,20210802,   17,  181,     ,  103
  260,20210802,   18,  176,  175,  101
  260,20210802,   19,  169,     ,  106
  260,20210802,   20,  133,     ,  112
  260,20210802,   21,  115,     ,  109
  260,20210802,   22,  103,     ,   98
  260,20210802,   23,  110,     ,  105
  260,20210802,   24,  113,   89,  109
  260,20210803,    1,  109,     ,  104
  260,20210803,    2,  107,     ,  102
  260,20210803,    3,  108,     ,  103
  260,20210803,    4,  115,     ,  111
  260,20210803,    5,  122,     ,  113
  260,20210803,    6,  132,   85,  115
  260,20210803,    7,  143,     ,  115
  260,20210803,    8,  160,     ,  115
  260,20210803,    9,  168,     ,  118
  260,20210803,   10,  169,     ,  120
  260,20210803,   11,  173,     ,  121
  260,20210803,   12,  151,  130,  130
  260,20210803,   13,  157,     ,  141
  260,20210803,   14,  173,     ,  134
  260,20210803,   15,  181,     ,  133
  260,20210803,   16,  177,     ,  127
  260,20210803,   17,  175,     ,  126
  260,20210803,   18,  174,  149,  127
  260,20210803,   19,  165,     ,  119
  260,20210803,   20,  137,     ,  124
  260,20210803,   21,  124,     ,  121
  260,20210803,   22,  111,     ,  108
  260,20210803,   23,  106,     ,  105
  260,20210803,   24,   99,   80,   94
  260,20210804,    1,   92,     ,   87
  260,20210804,    2,   95,     ,   93
  260,20210804,    3,  102,     ,  101
  260,20210804,    4,  101,     ,   98
  260,20210804,    5,  106,     ,  103
  260,20210804,    6,  126,   71,  123
  260,20210804,    7,  150,     ,  125
  260,20210804,    8,  174,     ,  125
  260,20210804,    9,  188,     ,  125
  260,20210804,   10,  201,     ,  116
  260,20210804,   11,  198,     ,  122
  260,20210804,   12,  204,  127,  116
  260,20210804,   13,  199,     ,  125
  260,20210804,   14,  210,     ,  142
  260,20210804,   15,  205,     ,  119
  260,20210804,   16,  205,     ,  128
  260,20210804,   17,  200,     ,  136
  260,20210804,   18,  178,  176,  137
  260,20210804,   19,  166,     ,  148
  260,20210804,   20,  164,     ,  151
  260,20210804,   21,  156,     ,  152
  260,20210804,   22,  154,     ,  151
  260,20210804,   23,  149,     ,  146
  260,20210804,   24,  135,  119,  134
  260,20210805,    1,  123,     ,  122
  260,20210805,    2,  117,     ,  117
  260,20210805,    3,  114,     ,  114
  260,20210805,    4,  122,     ,  119
  260,20210805,    5,  132,     ,  129
  260,20210805,    6,  144,   98,  141
  260,20210805,    7,  176,     ,  140
  260,20210805,    8,  197,     ,  140
  260,20210805,    9,  205,     ,  139
  260,20210805,   10,  215,     ,  142
  260,20210805,   11,  213,     ,  142
  260,20210805,   12,  215,  147,  135
  260,20210805,   13,  217,     ,  139
  260,20210805,   14,  230,     ,  144
  260,20210805,   15,  214,     ,  137
  260,20210805,   16,  223,     ,  148
  260,20210805,   17,  223,     ,  153
  260,20210805,   18,  218,  212,  142
  260,20210805,   19,  196,     ,  151
  260,20210805,   20,  171,     ,  149
  260,20210805,   21,  176,     ,  147
  260,20210805,   22,  179,     ,  143
  260,20210805,   23,  186,     ,  141
  260,20210805,   24,  180,  139,  145
  260,20210806,    1,  180,     ,  147
  260,20210806,    2,  180,     ,  146
  260,20210806,    3,  184,     ,  145
  260,20210806,    4,  180,     ,  149
  260,20210806,    5,  176,     ,  156
  260,20210806,    6,  176,  172,  158
  260,20210806,    7,  178,     ,  155
  260,20210806,    8,  190,     ,  150
  260,20210806,    9,  197,     ,  148
  260,20210806,   10,  198,     ,  142
  260,20210806,   11,  209,     ,  150
  260,20210806,   12,  185,  167,  163
  260,20210806,   13,  186,     ,  155
  260,20210806,   14,  203,     ,  147
  260,20210806,   15,  214,     ,  137
  260,20210806,   16,  216,     ,  129
  260,20210806,   17,  212,     ,  130
  260,20210806,   18,  201,  177,  123
  260,20210806,   19,  189,     ,  135
  260,20210806,   20,  180,     ,  126
  260,20210806,   21,  177,     ,  124
  260,20210806,   22,  178,     ,  127
  260,20210806,   23,  163,     ,  137
  260,20210806,   24,  162,  157,  131
  260,20210807,    1,  159,     ,  130
  260,20210807,    2,  152,     ,  128
  260,20210807,    3,  150,     ,  134
  260,20210807,    4,  152,     ,  139
  260,20210807,    5,  152,     ,  136
  260,20210807,    6,  155,  140,  133
  260,20210807,    7,  165,     ,  130
  260,20210807,    8,  172,     ,  131
  260,20210807,    9,  186,     ,  137
  260,20210807,   10,  199,     ,  135
  260,20210807,   11,  191,     ,  158
  260,20210807,   12,  206,  151,  125
  260,20210807,   13,  215,     ,  120
  260,20210807,   14,  209,     ,  118
  260,20210807,   15,  209,     ,  113
  260,20210807,   16,  169,     ,  142
  260,20210807,   17,  164,     ,  149
  260,20210807,   18,  161,  157,  140
  260,20210807,   19,  154,     ,  133
  260,20210807,   20,  147,     ,  135
  260,20210807,   21,  155,     ,  137
  260,20210807,   22,  155,     ,  137
  260,20210807,   23,  153,     ,  142
  260,20210807,   24,  155,  137,  146
  260,20210808,    1,  156,     ,  148
  260,20210808,    2,  160,     ,  153
  260,20210808,    3,  157,     ,  149
  260,20210808,    4,  155,     ,  142
  260,20210808,    5,  152,     ,  143
  260,20210808,    6,  149,  149,  142
  260,20210808,    7,  156,     ,  136
  260,20210808,    8,  165,     ,  130
  260,20210808,    9,  174,     ,  130
  260,20210808,   10,  175,     ,  121
  260,20210808,   11,  180,     ,  124
  260,20210808,   12,  188,  148,  125
  260,20210808,   13,  164,     ,  136
  260,20210808,   14,  185,     ,  124
  260,20210808,   15,  195,     ,  128
  260,20210808,   16,  160,     ,  133
  260,20210808,   17,  160,     ,  129
  260,20210808,   18,  159,  151,  127
  260,20210808,   19,  155,     ,  128
  260,20210808,   20,  155,     ,  126
  260,20210808,   21,  153,     ,  127
  260,20210808,   22,  154,     ,  123
  260,20210808,   23,  151,     ,  120
  260,20210808,   24,  151,  143,  121
  260,20210809,    1,  149,     ,  121
  260,20210809,    2,  141,     ,  117
  260,20210809,    3,  139,     ,  117
  260,20210809,    4,  141,     ,  120
  260,20210809,    5,  140,     ,  121
  260,20210809,    6,  145,  133,  122
  260,20210809,    7,  161,     ,  131
  260,20210809,    8,  173,     ,  129
  260,20210809,    9,  176,     ,  131
  260,20210809,   10,  184,     ,  133
  260,20210809,   11,  179,     ,  132
  260,20210809,   12,  185,  144,  132
  260,20210809,   13,  203,     ,  124
  260,20210809,   14,  188,     ,  128
  260,20210809,   15,  193,     ,  145
  260,20210809,   16,  159,     ,  145
  260,20210809,   17,  186,     ,  155
  260,20210809,   18,  183,  143,  151
  260,20210809,   19,  170,     ,  151
  260,20210809,   20,  163,     ,  145
  260,20210809,   21,  160,     ,  144
  260,20210809,   22,  158,     ,  142
  260,20210809,   23,  154,     ,  128
  260,20210809,   24,  155,  141,  126
  260,20210810,    1,  152,     ,  137
  260,20210810,    2,  149,     ,  136
  260,20210810,    3,  149,     ,  134
  260,20210810,    4,  150,     ,  134
  260,20210810,    5,  146,     ,  135
  260,20210810,    6,  157,  142,  137
  260,20210810,    7,  169,     ,  146
  260,20210810,    8,  177,     ,  145
  260,20210810,    9,  182,     ,  144
  260,20210810,   10,  156,     ,  143
  260,20210810,   11,  199,     ,  151
  260,20210810,   12,  186,  157,  139
  260,20210810,   13,  211,     ,  126
  260,20210810,   14,  216,     ,  111
  260,20210810,   15,  217,     ,  110
  260,20210810,   16,  211,     ,  118
  260,20210810,   17,  211,     ,  120
  260,20210810,   18,  203,  188,  122
  260,20210810,   19,  176,     ,  132
  260,20210810,   20,  142,     ,  133
  260,20210810,   21,  128,     ,  123
  260,20210810,   22,  122,     ,  119
  260,20210810,   23,  118,     ,  115
  260,20210810,   24,  110,   90,  108
  260,20210811,    1,  108,     ,  105
  260,20210811,    2,  108,     ,  105
  260,20210811,    3,  106,     ,  103
  260,20210811,    4,  107,     ,  104
  260,20210811,    5,  117,     ,  114
  260,20210811,    6,  146,   83,  130
  260,20210811,    7,  173,     ,  130
  260,20210811,    8,  186,     ,  133
  260,20210811,    9,  194,     ,  126
  260,20210811,   10,  208,     ,  126
  260,20210811,   11,  217,     ,  134
  260,20210811,   12,  217,  145,  128
  260,20210811,   13,  230,     ,  144
  260,20210811,   14,  229,     ,  142
  260,20210811,   15,  230,     ,  123
  260,20210811,   16,  227,     ,  129
  260,20210811,   17,  227,     ,  127
  260,20210811,   18,  220,  217,  136
  260,20210811,   19,  200,     ,  159
  260,20210811,   20,  173,     ,  158
  260,20210811,   21,  150,     ,  145
  260,20210811,   22,  143,     ,  140
  260,20210811,   23,  136,     ,  135
  260,20210811,   24,  134,  114,  132
  260,20210812,    1,  131,     ,  129
  260,20210812,    2,  132,     ,  129
  260,20210812,    3,  137,     ,  134
  260,20210812,    4,  134,     ,  132
  260,20210812,    5,  135,     ,  132
  260,20210812,    6,  154,  107,  135
  260,20210812,    7,  181,     ,  135
  260,20210812,    8,  200,     ,  132
  260,20210812,    9,  212,     ,  139
  260,20210812,   10,  221,     ,  141
  260,20210812,   11,  229,     ,  144
  260,20210812,   12,  238,  149,  151
  260,20210812,   13,  244,     ,  152
  260,20210812,   14,  246,     ,  154
  260,20210812,   15,  241,     ,  151
  260,20210812,   16,  242,     ,  156
  260,20210812,   17,  235,     ,  161
  260,20210812,   18,  226,  220,  158
  260,20210812,   19,  207,     ,  170
  260,20210812,   20,  188,     ,  166
  260,20210812,   21,  171,     ,  162
  260,20210812,   22,  156,     ,  151
  260,20210812,   23,  148,     ,  145
  260,20210812,   24,  144,  121,  143
  260,20210813,    1,  139,     ,  138
  260,20210813,    2,  141,     ,  138
  260,20210813,    3,  141,     ,  138
  260,20210813,    4,  143,     ,  140
  260,20210813,    5,  154,     ,  150
  260,20210813,    6,  170,  109,  151
  260,20210813,    7,  177,     ,  150
  260,20210813,    8,  186,     ,  159
  260,20210813,    9,  200,     ,  140
  260,20210813,   10,  204,     ,  145
  260,20210813,   11,  210,     ,  132
  260,20210813,   12,  207,  167,  122
  260,20210813,   13,  206,     ,  126
  260,20210813,   14,  206,     ,  119
  260,20210813,   15,  207,     ,  125
  260,20210813,   16,  206,     ,  135
  260,20210813,   17,  202,     ,  118
  260,20210813,   18,  196,  190,  106
  260,20210813,   19,  189,     ,  106
  260,20210813,   20,  178,     ,  125
  260,20210813,   21,  151,     ,  128
  260,20210813,   22,  145,     ,  126
  260,20210813,   23,  137,     ,  125
  260,20210813,   24,  145,  113,  133
  260,20210814,    1,  155,     ,  138
  260,20210814,    2,  159,     ,  143
  260,20210814,    3,  154,     ,  140
  260,20210814,    4,  151,     ,  136
  260,20210814,    5,  145,     ,  131
  260,20210814,    6,  152,  124,  134
  260,20210814,    7,  159,     ,  144
  260,20210814,    8,  166,     ,  157
  260,20210814,    9,  179,     ,  156
  260,20210814,   10,  193,     ,  162
  260,20210814,   11,  203,     ,  164
  260,20210814,   12,  201,  155,  149
  260,20210814,   13,  226,     ,  128
  260,20210814,   14,  220,     ,  129
  260,20210814,   15,  219,     ,  128
  260,20210814,   16,  218,     ,  129
  260,20210814,   17,  219,     ,  116
  260,20210814,   18,  206,  200,  133
  260,20210814,   19,  190,     ,  135
  260,20210814,   20,  154,     ,  141
  260,20210814,   21,  140,     ,  135
  260,20210814,   22,  134,     ,  131
  260,20210814,   23,  134,     ,  131
  260,20210814,   24,  135,  111,  130
  260,20210815,    1,  136,     ,  133
  260,20210815,    2,  138,     ,  135
  260,20210815,    3,  136,     ,  131
  260,20210815,    4,  134,     ,  130
  260,20210815,    5,  141,     ,  137
  260,20210815,    6,  159,  119,  146
  260,20210815,    7,  175,     ,  153
  260,20210815,    8,  197,     ,  154
  260,20210815,    9,  214,     ,  157
  260,20210815,   10,  224,     ,  156
  260,20210815,   11,  223,     ,  145
  260,20210815,   12,  235,  153,  166
  260,20210815,   13,  238,     ,  168
  260,20210815,   14,  240,     ,  154
  260,20210815,   15,  246,     ,  150
  260,20210815,   16,  235,     ,  148
  260,20210815,   17,  223,     ,  140
  260,20210815,   18,  214,  211,  139
  260,20210815,   19,  203,     ,  146
  260,20210815,   20,  187,     ,  152
  260,20210815,   21,  177,     ,  144
  260,20210815,   22,  171,     ,  135
  260,20210815,   23,  167,     ,  141
  260,20210815,   24,  168,  161,  148
  260,20210816,    1,  169,     ,  149
  260,20210816,    2,  175,     ,  149
  260,20210816,    3,  172,     ,  151
  260,20210816,    4,  173,     ,  154
  260,20210816,    5,  170,     ,  155
  260,20210816,    6,  166,  163,  157
  260,20210816,    7,  163,     ,  153
  260,20210816,    8,  153,     ,  140
  260,20210816,    9,  164,     ,  124
  260,20210816,   10,  174,     ,  122
  260,20210816,   11,  163,     ,  124
  260,20210816,   12,  148,  137,  130
  260,20210816,   13,  161,     ,   97
  260,20210816,   14,  166,     ,   92
  260,20210816,   15,  167,     ,   84
  260,20210816,   16,  168,     ,   77
  260,20210816,   17,  164,     ,   75
  260,20210816,   18,  154,  149,   70
  260,20210816,   19,  148,     ,   78
  260,20210816,   20,  149,     ,   87
  260,20210816,   21,  144,     ,   89
  260,20210816,   22,  141,     ,   93
  260,20210816,   23,  134,     ,   93
  260,20210816,   24,  132,  121,   92
  260,20210817,    1,  124,     ,   88
  260,20210817,    2,  126,     ,   91
  260,20210817,    3,  130,     ,   97
  260,20210817,    4,  128,     ,  102
  260,20210817,    5,  130,     ,  109
  260,20210817,    6,  144,  108,  121
  260,20210817,    7,  154,     ,  130
  260,20210817,    8,  162,     ,  135
  260,20210817,    9,  161,     ,  121
  260,20210817,   10,  161,     ,  119
  260,20210817,   11,  148,     ,  126
  260,20210817,   12,  145,  142,  135
  260,20210817,   13,  148,     ,  139
  260,20210817,   14,  149,     ,  142
  260,20210817,   15,  152,     ,  145
  260,20210817,   16,  152,     ,  145
  260,20210817,   17,  156,     ,  147
  260,20210817,   18,  154,  147,  145
  260,20210817,   19,  153,     ,  147
  260,20210817,   20,  154,     ,  148
  260,20210817,   21,  150,     ,  145
  260,20210817,   22,  152,     ,  147
  260,20210817,   23,  152,     ,  146
  260,20210817,   24,  153,  148,  145
  260,20210818,    1,  151,     ,  146
  260,20210818,    2,  148,     ,  139
  260,20210818,    3,  152,     ,  147
  260,20210818,    4,  153,     ,  143
  260,20210818,    5,  152,     ,  134
  260,20210818,    6,  150,  146,  140
  260,20210818,    7,  160,     ,  147
  260,20210818,    8,  170,     ,  154
  260,20210818,    9,  177,     ,  156
  260,20210818,   10,  178,     ,  155
  260,20210818,   11,  181,     ,  161
  260,20210818,   12,  190,  151,  152
  260,20210818,   13,  196,     ,  137
  260,20210818,   14,  184,     ,  141
  260,20210818,   15,  178,     ,  128
  260,20210818,   16,  179,     ,  134
  260,20210818,   17,  176,     ,  130
  260,20210818,   18,  170,  168,  140
  260,20210818,   19,  168,     ,  145
  260,20210818,   20,  162,     ,  147
  260,20210818,   21,  167,     ,  141
  260,20210818,   22,  168,     ,  137
  260,20210818,   23,  160,     ,  135
  260,20210818,   24,  152,  140,  135
  260,20210819,    1,  153,     ,  141
  260,20210819,    2,  160,     ,  144
  260,20210819,    3,  160,     ,  147
  260,20210819,    4,  164,     ,  148
  260,20210819,    5,  165,     ,  150
  260,20210819,    6,  168,  133,  150
  260,20210819,    7,  171,     ,  151
  260,20210819,    8,  177,     ,  154
